step,6576logit,91logit
0,1.6875,17.125
0,1.6875,17.125
0,1.1171875,18.0
0,2.203125,19.125
0,2.5,22.125
0,1.1171875,18.0
0,4.09375,15.1875
0,2.203125,19.125
0,4.09375,15.1875
0,2.203125,19.125
0,4.09375,15.1875
0,4.03125,15.5
0,4.09375,15.1875
0,4.03125,15.5
0,4.09375,15.1875
0,4.03125,15.5
0,1.1171875,18.0
0,2.40625,21.875
0,2.40625,21.875
0,2.015625,18.75
0,2.015625,18.75
0,2.015625,18.75
0,4.15625,15.25
0,4.15625,15.25
0,1.1328125,19.0
0,4.15625,14.8125
0,4.15625,14.8125
0,4.15625,14.8125
0,-0.50390625,16.875
0,3.640625,17.125
0,4.21875,16.125
0,4.21875,16.125
0,4.21875,16.125
0,4.21875,16.125
0,4.21875,16.125
0,3.359375,14.0625
0,3.359375,14.0625
0,3.359375,14.0625
0,3.359375,14.0625
0,3.359375,14.0625
0,-0.89453125,17.75
0,-0.89453125,17.75
0,-0.89453125,17.75
0,-0.89453125,17.75
0,-0.89453125,17.75
0,3.3125,18.75
0,3.3125,18.75
0,3.3125,18.75
0,3.3125,18.75
0,3.3125,18.75
0,0.091796875,16.625
0,0.091796875,16.625
0,0.091796875,16.625
0,0.091796875,16.625
0,0.091796875,16.625
0,1.8515625,17.75
0,1.8515625,17.75
0,1.8515625,17.75
0,1.8515625,17.75
0,1.8515625,17.75
0,1.3125,17.5
0,1.3125,17.5
0,1.3125,17.5
0,1.3125,17.5
0,1.3125,17.5
0,3.78125,18.25
0,3.78125,18.25
0,3.78125,18.25
0,3.78125,18.25
0,3.78125,18.25
0,4.1875,14.875
0,0.84375,18.625
0,4.1875,14.875
0,0.9140625,18.875
0,0.9140625,18.875
0,-0.279296875,16.875
0,-0.279296875,16.875
0,2.0625,18.75
0,2.0625,18.75
0,1.6953125,17.0
0,1.6953125,17.0
0,1.6953125,17.0
0,1.6953125,17.0
0,1.6953125,17.0
0,1.1328125,19.0
0,3.328125,15.6875
0,3.328125,15.6875
0,1.1328125,19.0
0,-0.478515625,16.75
0,-0.478515625,16.75
0,3.328125,16.375
0,2.65625,19.5
0,2.65625,19.5
0,3.234375,16.75
0,3.390625,15.375
0,3.390625,15.375
0,2.421875,19.25
0,3.46875,15.5625
0,2.234375,19.25
0,2.234375,19.25
0,2.65625,19.5
0,2.65625,19.5
0,3.5,16.875
0,3.5,16.875
0,1.3359375,17.25
0,1.3359375,17.25
0,3.125,16.5
0,1.484375,17.625
0,1.484375,17.625
0,3.34375,22.125
0,3.34375,22.125
0,3.34375,22.125
0,3.34375,22.125
0,2.453125,19.125
0,2.453125,19.125
0,2.453125,19.125
0,1.2734375,17.25
0,-0.5390625,18.125
0,-0.5390625,18.125
0,1.4765625,17.5
0,1.4765625,17.5
0,1.3359375,17.25
0,-0.06640625,21.25
0,-0.515625,18.125
0,-0.515625,18.125
0,-0.515625,18.125
0,1.6328125,18.0
0,3.34375,22.125
0,1.40625,17.75
0,4.46875,14.1875
0,4.46875,14.1875
0,4.46875,14.1875
0,4.46875,14.1875
0,1.4921875,19.0
0,1.4921875,19.0
0,-0.044677734375,21.375
0,-0.044677734375,21.375
0,-0.044677734375,21.375
0,1.453125,18.0
0,1.453125,18.0
0,4.28125,13.9375
0,2.609375,14.0625
0,-0.498046875,16.25
0,-0.498046875,16.25
0,3.9375,16.125
0,3.9375,16.125
0,3.9375,16.125
0,3.9375,16.125
0,3.9375,16.125
0,0.255859375,16.5
0,-0.06640625,21.25
0,0.255859375,16.5
0,1.203125,17.875
0,0.255859375,16.5
0,0.255859375,16.5
0,0.255859375,16.5
0,3.015625,15.0625
0,3.015625,15.0625
0,3.015625,15.0625
0,3.015625,15.0625
0,3.015625,15.0625
0,0.765625,18.875
0,0.765625,18.875
0,0.765625,18.875
0,0.765625,18.875
0,0.765625,18.875
0,3.640625,16.0
0,3.640625,16.0
0,3.640625,16.0
0,3.640625,16.0
0,2.828125,14.375
0,3.640625,16.0
0,1.703125,17.375
0,1.703125,17.375
0,1.703125,17.375
0,1.703125,17.375
0,1.703125,17.375
0,1.3984375,18.625
0,1.3984375,18.625
0,1.3984375,18.625
0,1.3984375,18.625
0,1.3984375,18.625
0,1.8984375,17.625
0,1.8984375,17.625
0,1.8984375,17.625
0,1.8984375,17.625
0,1.8984375,17.625
0,2.6875,11.875
0,2.6875,11.875
0,2.6875,11.875
0,2.6875,11.875
0,2.6875,11.875
0,0.84375,17.125
0,0.84375,17.125
0,0.84375,17.125
0,0.84375,17.125
0,0.84375,17.125
0,2.28125,19.125
0,2.28125,19.125
0,2.28125,19.125
0,2.28125,19.125
0,2.28125,19.125
0,0.043212890625,22.0
0,0.043212890625,22.0
0,0.043212890625,22.0
0,0.043212890625,22.0
0,0.043212890625,22.0
0,3.046875,18.75
0,3.046875,18.75
0,3.046875,18.75
0,3.046875,18.75
0,3.046875,18.75
0,1.1328125,19.0
0,1.1328125,19.0
0,1.1328125,19.0
0,1.1328125,19.0
0,1.1328125,19.0
0,-1.1875,18.25
0,1.46875,19.0
0,1.46875,19.0
0,1.46875,19.0
0,1.5625,18.125
0,1.5625,18.125
0,-0.9375,16.5
0,1.546875,17.875
0,1.546875,17.875
0,1.0546875,18.0
0,3.453125,15.9375
0,3.453125,15.9375
0,1.0546875,18.0
0,1.546875,17.75
0,1.546875,17.75
0,1.546875,17.75
0,2.75,14.375
0,2.75,14.375
0,2.75,14.375
0,-0.33203125,17.75
0,-0.33203125,17.75
0,2.75,14.4375
0,1.75,17.0
0,1.75,17.0
0,1.75,17.0
0,1.75,17.0
0,1.75,17.0
0,1.125,18.625
0,1.125,18.625
0,1.125,18.625
0,1.125,18.625
0,1.125,18.625
0,0.11865234375,20.125
0,0.11865234375,20.125
0,0.11865234375,20.125
0,0.11865234375,20.125
0,0.11865234375,20.125
0,-0.83984375,17.0
0,-0.83984375,17.0
0,-0.83984375,17.0
0,-0.83984375,17.0
0,-0.83984375,17.0
0,1.2109375,18.5
0,-0.98046875,16.5
0,1.2109375,18.5
0,-0.98046875,16.5
0,1.2109375,18.5
0,-0.98046875,16.5
0,1.2109375,18.5
0,1.2109375,18.5
0,3.609375,15.0
0,3.609375,15.0
0,3.609375,15.0
0,3.609375,15.0
0,3.609375,15.0
0,2.28125,15.6875
0,3.453125,15.9375
0,2.28125,15.6875
0,3.453125,15.9375
0,2.28125,15.6875
0,1.9765625,20.75
0,2.28125,15.6875
0,1.9765625,20.75
0,2.28125,15.6875
0,3.28125,17.375
0,3.28125,17.375
0,3.28125,17.375
0,3.28125,17.375
0,3.28125,17.375
0,0.3671875,18.5
0,0.3671875,18.5
0,0.3671875,18.5
0,0.3671875,18.5
0,0.3671875,18.5
0,3.453125,15.5625
0,3.453125,15.5625
0,3.453125,15.5625
0,3.453125,15.5625
0,3.453125,15.5625
0,2.171875,18.0
0,2.171875,18.0
0,2.171875,18.0
0,2.171875,18.0
0,2.171875,18.0
0,0.021240234375,19.625
0,0.021240234375,19.625
0,0.021240234375,19.625
0,0.021240234375,19.625
0,0.021240234375,19.625
0,1.515625,21.625
0,1.515625,21.625
0,1.515625,21.625
0,1.515625,21.625
0,1.515625,21.625
0,0.032470703125,17.375
0,0.032470703125,17.375
0,0.032470703125,17.375
0,0.032470703125,17.375
0,0.032470703125,17.375
0,3.40625,19.75
0,3.40625,19.75
0,3.40625,19.75
0,3.40625,19.75
0,3.40625,19.75
0,1.6171875,18.875
0,1.8671875,20.875
0,-0.84375,16.625
0,-0.33203125,17.625
0,-0.33203125,17.625
0,-0.33203125,17.625
0,-0.96484375,18.125
0,3.328125,16.125
0,1.84375,17.375
0,1.84375,17.375
0,1.84375,17.375
0,1.84375,17.375
0,2.046875,20.875
0,0.87109375,18.75
0,2.046875,20.875
0,0.87109375,18.75
0,0.16015625,17.75
0,0.87109375,18.75
0,1.203125,17.875
0,1.203125,17.875
0,-0.96484375,18.125
0,-0.96484375,18.125
0,0.0771484375,18.0
0,0.0771484375,18.0
0,1.078125,19.625
0,0.71875,18.75
0,-0.96484375,18.125
0,-0.96484375,18.125
0,1.078125,19.625
0,1.953125,17.625
0,1.078125,19.625
0,2.875,16.75
0,2.875,16.75
0,2.875,16.75
0,2.875,16.75
0,2.875,16.75
0,2.765625,20.25
0,-0.71875,18.375
0,-0.71875,18.375
0,0.267578125,17.75
0,0.267578125,17.75
0,2.640625,16.125
0,2.640625,16.125
0,-1.6484375,18.375
0,-1.6484375,18.375
0,1.078125,19.625
0,2.96875,20.75
0,2.96875,20.75
0,2.96875,20.75
0,0.90625,19.5
0,3.890625,12.875
0,2.78125,16.5
0,2.78125,16.5
0,2.78125,16.5
0,-1.0078125,17.375
0,-1.640625,18.5
0,-1.640625,18.5
0,-1.640625,18.5
0,1.7109375,19.0
0,-0.56640625,18.5
0,-0.56640625,18.5
0,-0.56640625,18.5
0,1.90625,18.875
0,1.90625,18.875
0,-1.265625,18.0
0,3.578125,12.9375
0,-1.03125,17.625
0,3.578125,12.9375
0,-1.234375,17.125
0,-1.234375,17.125
0,-1.234375,17.125
0,1.7734375,19.0
0,1.7734375,19.0
0,-0.85546875,17.375
0,-0.85546875,17.375
0,3.84375,13.0625
0,3.84375,13.0625
0,4.625,16.25
0,1.8359375,19.0
0,4.625,15.8125
0,-0.87109375,17.5
0,-0.87109375,17.5
0,2.0625,20.125
0,2.0625,20.125
0,2.0625,20.125
0,-1.265625,18.0
0,2.828125,20.125
0,2.4375,18.125
0,2.4375,18.125
0,2.4375,18.125
0,2.4375,18.125
0,1.890625,20.0
0,1.890625,20.0
0,0.2314453125,17.0
0,0.2314453125,17.0
0,-1.0078125,17.375
0,3.015625,13.3125
0,3.015625,13.3125
0,3.015625,13.3125
0,3.015625,13.3125
0,2.484375,18.5
0,3.015625,13.3125
0,1.71875,16.875
0,-1.1328125,18.75
0,1.71875,16.875
0,4.65625,16.125
0,4.65625,16.125
0,4.65625,16.125
0,2.359375,17.25
0,1.7109375,19.0
0,2.515625,17.25
0,2.515625,17.25
0,-1.1953125,18.75
0,-1.1953125,18.75
0,1.875,17.0
0,1.765625,18.875
0,0.470703125,17.5
0,1.765625,18.875
0,0.470703125,17.5
0,-0.384765625,20.75
0,0.470703125,17.5
0,1.8359375,16.875
0,1.8359375,16.875
0,-1.265625,18.0
0,-0.734375,18.375
0,2.3125,17.625
0,-1.1953125,18.75
0,2.3125,17.625
0,-1.1953125,18.75
0,1.640625,17.125
0,0.82421875,19.125
0,1.640625,17.125
0,0.82421875,19.125
0,1.640625,17.125
0,-1.265625,18.0
0,-0.828125,18.125
0,-0.828125,18.125
0,-0.828125,18.125
0,-0.4375,20.625
0,0.734375,19.125
0,0.734375,19.125
0,0.734375,19.125
0,2.078125,16.75
0,2.078125,16.75
0,2.078125,16.75
0,1.609375,17.125
0,1.609375,17.125
0,-0.27734375,19.0
0,-0.27734375,19.0
0,-0.27734375,19.0
0,-0.27734375,19.0
0,-0.27734375,19.0
0,-0.7421875,18.0
0,-0.7421875,18.0
0,1.34375,18.625
0,1.34375,18.625
0,-0.4375,20.625
0,-0.66015625,18.375
0,-0.66015625,18.375
0,-0.66015625,18.375
0,-0.369140625,18.375
0,-0.369140625,18.375
0,-0.369140625,18.375
0,-0.369140625,18.375
0,-0.369140625,18.375
0,2.5625,15.1875
0,2.5625,15.1875
0,-0.380859375,20.75
0,-0.380859375,20.75
0,1.515625,18.125
0,1.515625,18.125
0,1.5234375,16.875
0,1.5234375,16.875
0,1.34375,18.125
0,2.46875,15.1875
0,2.46875,15.1875
0,-0.62109375,18.125
0,0.4765625,18.875
0,0.4765625,18.875
0,0.4765625,18.875
0,1.578125,16.875
0,1.578125,16.875
0,1.578125,16.875
0,1.6328125,18.375
0,2.515625,15.375
0,2.1875,16.125
0,2.1875,16.125
0,1.296875,18.375
0,1.296875,18.375
0,1.984375,18.0
0,1.984375,18.0
0,0.326171875,19.0
0,0.326171875,19.0
0,1.484375,18.625
0,1.484375,18.625
0,1.484375,18.625
0,4.3125,17.875
0,4.3125,17.875
0,-0.9609375,16.0
0,1.6328125,18.375
0,1.6328125,18.375
0,1.4921875,18.875
0,1.4921875,18.875
0,2.0625,17.375
0,2.0625,17.375
0,2.0625,17.375
0,2.0625,17.375
0,4.375,18.0
0,4.28125,17.75
0,4.28125,17.75
0,1.5390625,19.0
0,1.5390625,19.0
0,1.5390625,19.0
0,2.015625,19.625
0,-1.1953125,16.0
0,-1.1953125,16.0
0,-1.1953125,16.0
0,2.203125,19.75
0,2.203125,19.75
0,-0.9609375,16.0
0,-0.361328125,18.125
0,1.8125,17.625
0,0.56640625,21.5
0,0.56640625,21.5
0,0.56640625,21.5
0,2.203125,19.75
0,2.203125,19.75
0,-0.361328125,18.125
0,0.33203125,21.625
0,0.33203125,21.625
0,0.09228515625,18.875
0,-1.4453125,16.125
0,-1.4453125,16.125
0,-0.361328125,18.125
0,0.2099609375,19.125
0,-1.4453125,16.125
0,-1.4453125,16.125
0,0.2099609375,19.125
0,-0.474609375,18.125
0,-0.474609375,18.125
0,0.09423828125,16.0
0,-1.4453125,16.125
0,-1.0625,18.875
0,0.1591796875,19.0
0,0.1591796875,19.0
0,1.671875,19.125
0,1.671875,19.125
0,-1.0625,18.875
0,-1.0625,18.875
0,0.09423828125,16.0
0,0.09423828125,16.0
0,0.09423828125,16.0
0,0.09423828125,16.0
0,1.8984375,17.125
0,1.28125,19.25
0,1.28125,19.25
0,1.28125,19.25
0,0.65234375,15.5
0,-1.0625,18.875
0,-1.0625,18.875
0,1.78125,17.125
0,1.78125,17.125
0,1.8828125,16.875
0,-0.5234375,18.125
0,-0.5234375,18.125
0,-0.5234375,18.125
0,0.65234375,15.5
0,0.65234375,15.5
0,0.65234375,15.5
0,0.65234375,15.5
0,2.90625,16.125
0,2.90625,16.125
0,1.8984375,17.125
0,-0.91015625,19.375
0,-0.91015625,19.375
0,-0.34375,18.25
0,-0.34375,18.25
0,3.875,16.125
0,3.875,16.125
0,3.078125,15.875
0,3.078125,15.875
0,3.078125,15.875
0,1.703125,17.75
0,1.703125,17.75
0,-0.74609375,19.375
0,-0.74609375,19.375
0,-0.74609375,19.375
0,1.3984375,17.875
0,1.3984375,17.875
0,3.75,16.25
0,3.75,16.25
0,3.75,16.25
0,1.6640625,17.625
0,3.140625,15.125
0,3.328125,14.3125
0,3.328125,14.3125
0,3.328125,14.3125
0,3.265625,14.3125
0,3.265625,14.3125
0,3.78125,14.5625
0,3.1875,15.1875
0,3.1875,15.1875
0,3.1875,15.1875
0,3.140625,15.125
0,3.671875,14.1875
0,3.671875,14.1875
0,3.671875,14.1875
0,3.71875,14.875
0,1.0,20.25
0,-0.79296875,20.75
0,-0.79296875,20.75
0,-0.79296875,20.75
0,-0.79296875,20.75
0,0.7890625,20.25
0,0.7890625,20.25
0,1.0546875,20.5
0,-0.77734375,20.5
0,0.4375,19.125
0,0.224609375,19.25
0,0.224609375,19.25
0,0.224609375,19.25
0,0.224609375,19.25
0,3.265625,16.625
0,0.92578125,20.25
0,-0.396484375,18.125
0,-0.396484375,18.125
0,-0.396484375,18.125
0,-0.396484375,18.125
0,-0.396484375,18.125
0,3.328125,16.75
0,3.328125,16.75
0,3.328125,16.75
0,0.703125,17.25
0,0.703125,17.25
0,0.703125,17.25
0,0.703125,17.25
0,3.265625,16.625
0,2.796875,15.6875
0,2.796875,15.6875
0,2.796875,15.6875
0,2.796875,15.6875
0,0.578125,17.25
0,2.875,16.125
0,1.7578125,19.25
0,1.7578125,19.25
0,1.7578125,19.25
0,1.7578125,19.25
0,1.6875,19.125
0,2.890625,15.0
0,0.93359375,18.625
0,4.0,15.0
0,2.46875,16.125
0,1.5859375,17.875
0,1.2421875,17.0
0,0.93359375,18.625
0,2.46875,16.125
0,2.109375,20.375
0,-0.04345703125,20.0
0,1.5859375,17.875
0,1.2421875,17.0
0,1.15625,16.75
0,-0.70703125,19.125
0,1.15625,16.75
0,-0.70703125,19.125
0,2.84375,18.875
0,2.84375,18.875
0,2.84375,18.875
0,2.84375,18.875
0,2.84375,18.875
0,-0.06884765625,17.0
0,-0.06884765625,17.0
0,-0.06884765625,17.0
0,-0.06884765625,17.0
0,-0.06884765625,17.0
0,1.328125,20.125
0,1.328125,20.125
0,1.328125,20.125
0,1.328125,20.125
0,1.328125,20.125
0,3.4375,14.75
0,3.4375,14.75
0,3.4375,14.75
0,3.4375,14.75
0,3.4375,14.75
0,0.306640625,18.625
0,0.306640625,18.625
0,0.306640625,18.625
0,0.306640625,18.625
0,0.306640625,18.625
0,2.09375,21.0
0,2.09375,21.0
0,2.09375,21.0
0,2.09375,21.0
0,2.09375,21.0
0,2.609375,19.375
0,2.609375,19.375
0,2.609375,19.375
0,2.609375,19.375
0,2.609375,19.375
0,1.4453125,17.25
0,1.4453125,17.25
0,1.4453125,17.25
0,1.4453125,17.25
0,1.4453125,17.25
0,3.390625,16.75
0,3.390625,16.75
0,3.390625,16.75
0,3.390625,16.75
0,3.390625,16.75
0,0.283203125,18.375
0,0.283203125,18.375
0,0.283203125,18.375
0,0.283203125,18.375
0,0.283203125,18.375
0,2.34375,21.125
0,2.34375,21.125
0,2.34375,21.125
0,2.34375,21.125
0,2.34375,21.125
0,-0.125,18.125
0,-0.125,18.125
0,-0.125,18.125
0,-0.125,18.125
0,-0.125,18.125
0,2.359375,18.375
0,2.359375,18.375
0,2.359375,18.375
0,2.359375,18.375
0,2.359375,18.375
0,1.15625,19.25
0,1.15625,19.25
0,1.15625,19.25
0,1.15625,19.25
0,1.15625,19.25
0,2.984375,15.125
0,2.984375,15.125
0,2.984375,15.125
0,2.984375,15.125
0,2.984375,15.125
0,3.1875,14.8125
0,3.1875,14.8125
0,3.1875,14.8125
0,3.1875,14.8125
0,3.1875,14.8125
0,-1.015625,17.125
0,-1.015625,17.125
0,-1.015625,17.125
0,-1.015625,17.125
0,-1.015625,17.125
0,2.0625,15.75
0,2.0625,15.75
0,2.0625,15.75
0,2.0625,15.75
0,2.0625,15.75
0,0.52734375,20.5
0,0.52734375,20.5
0,0.52734375,20.5
0,0.52734375,20.5
0,0.52734375,20.5
0,1.546875,18.375
0,3.25,14.125
0,3.25,14.125
0,3.25,14.125
0,3.25,14.125
0,3.25,14.125
0,3.375,22.125
0,3.375,22.125
0,3.375,22.125
0,3.375,22.125
0,3.375,22.125
0,-1.09375,16.125
0,-1.09375,16.125
0,-1.09375,16.125
0,-1.09375,16.125
0,-1.09375,16.125
0,-0.400390625,17.875
0,-0.400390625,17.875
0,-0.400390625,17.875
0,-0.400390625,17.875
0,-0.400390625,17.875
0,2.53125,21.0
0,2.53125,21.0
0,2.53125,21.0
0,2.53125,21.0
0,2.53125,21.0
0,3.5,14.875
0,3.5,14.875
0,3.5,14.875
0,3.5,14.875
0,3.5,14.875
0,5.1875,14.6875
0,5.1875,14.6875
0,5.1875,14.6875
0,5.1875,14.6875
0,5.1875,14.6875
0,-0.890625,17.125
0,-0.890625,17.125
0,-0.890625,17.125
0,-0.890625,17.125
0,-0.890625,17.125
0,1.8671875,17.875
0,1.8671875,17.875
0,1.8671875,17.875
0,1.8671875,17.875
0,1.8671875,17.875
0,1.328125,19.125
0,1.328125,19.125
0,1.328125,19.125
0,1.328125,19.125
0,1.328125,19.125
0,0.93359375,18.25
0,0.93359375,18.25
0,0.93359375,18.25
0,0.93359375,18.25
0,0.93359375,18.25
0,1.0625,16.875
0,1.0625,16.875
0,1.0625,16.875
0,1.0625,16.875
0,1.0625,16.875
0,-0.765625,18.875
0,-0.765625,18.875
0,-0.765625,18.875
0,-0.765625,18.875
0,-0.765625,18.875
0,-0.6015625,18.125
0,-0.6015625,18.125
0,-0.6015625,18.125
0,-0.6015625,18.125
0,-0.6015625,18.125
0,1.109375,18.5
0,1.109375,18.5
0,1.109375,18.5
0,1.109375,18.5
0,1.109375,18.5
0,1.7421875,17.5
0,1.7421875,17.5
0,1.7421875,17.5
0,-0.2890625,19.125
0,-0.2890625,19.125
0,-0.2890625,19.125
0,-0.2890625,19.125
0,-0.2890625,19.125
0,4.78125,15.3125
0,4.78125,15.3125
0,4.78125,15.3125
0,4.78125,15.3125
0,4.78125,15.3125
0,0.08740234375,20.5
0,0.08740234375,20.5
0,0.08740234375,20.5
0,0.08740234375,20.5
0,0.08740234375,20.5
0,-0.94140625,17.875
0,-0.94140625,17.875
0,-0.94140625,17.875
0,-0.94140625,17.875
0,-0.94140625,17.875
0,0.8515625,18.125
0,0.8515625,18.125
0,0.8515625,18.125
0,0.8515625,18.125
0,0.8515625,18.125
0,-0.8515625,16.875
0,-0.8515625,16.875
0,-0.8515625,16.875
0,-0.8515625,16.875
0,-0.8515625,16.875
0,1.109375,19.625
0,1.109375,19.625
0,1.109375,19.625
0,1.109375,19.625
0,1.109375,19.625
0,-0.29296875,17.375
0,-0.29296875,17.375
0,-0.29296875,17.375
0,-0.29296875,17.375
0,-0.29296875,17.375
0,1.8828125,19.125
0,1.8828125,19.125
0,1.8828125,19.125
0,1.8828125,19.125
0,1.8828125,19.125
0,3.21875,13.3125
0,3.21875,13.3125
0,3.21875,13.3125
0,3.21875,13.3125
0,3.21875,13.3125
0,-1.2421875,17.75
0,-1.2421875,17.75
0,-1.2421875,17.75
0,-1.2421875,17.75
0,-1.2421875,17.75
0,3.109375,21.625
0,3.109375,21.625
0,3.109375,21.625
0,1.203125,16.25
0,1.203125,16.25
0,1.203125,16.25
0,1.203125,16.25
0,1.203125,16.25
0,3.734375,16.875
0,3.734375,16.875
0,3.734375,16.875
0,3.734375,16.875
0,3.734375,16.875
0,1.40625,17.5
0,1.40625,17.5
0,1.40625,17.5
0,1.40625,17.5
0,1.40625,17.5
0,3.609375,14.75
0,3.609375,14.75
0,3.609375,14.75
0,3.609375,14.75
0,3.609375,14.75
0,4.28125,16.375
0,4.28125,16.375
0,4.28125,16.375
0,4.28125,16.375
0,4.28125,16.375
0,1.3046875,19.125
0,1.3046875,19.125
0,1.3046875,19.125
0,1.3046875,19.125
0,1.3046875,19.125
0,2.953125,18.125
0,2.953125,18.125
0,2.953125,18.125
0,2.953125,18.125
0,2.953125,18.125
0,0.9296875,17.0
0,0.9296875,17.0
0,0.9296875,17.0
0,0.9296875,17.0
0,0.9296875,17.0
0,2.515625,18.625
0,2.515625,18.625
0,2.515625,18.625
0,2.515625,18.625
0,2.515625,18.625
0,1.4609375,19.5
0,1.4609375,19.5
0,1.4609375,19.5
0,1.4609375,19.5
0,1.4609375,19.5
0,5.125,20.25
0,5.125,20.25
0,5.125,20.25
0,5.125,20.25
0,5.125,20.25
0,0.59765625,17.625
0,0.59765625,17.625
0,0.59765625,17.625
0,0.59765625,17.625
0,0.59765625,17.625
0,1.53125,19.5
0,1.53125,19.5
0,1.53125,19.5
0,3.53125,16.375
0,3.53125,16.375
0,3.53125,16.375
0,3.53125,16.375
0,3.53125,16.375
0,-0.50390625,16.125
0,-0.50390625,16.125
0,-0.50390625,16.125
0,-0.50390625,16.125
0,-0.50390625,16.125
0,-0.953125,17.25
0,-0.953125,17.25
0,-0.953125,17.25
0,-0.953125,17.25
0,-0.953125,17.25
0,0.5703125,17.0
0,0.5703125,17.0
0,0.5703125,17.0
0,0.5703125,17.0
0,0.5703125,17.0
0,-0.341796875,16.25
0,-0.341796875,16.25
0,-0.341796875,16.25
0,-0.341796875,16.25
0,-0.341796875,16.25
0,1.8203125,17.5
0,1.8203125,17.5
0,1.8203125,17.5
0,1.8203125,17.5
0,1.8203125,17.5
0,2.046875,17.125
0,2.046875,17.125
0,2.046875,17.125
0,2.046875,17.125
0,2.046875,17.125
0,0.625,19.0
0,0.625,19.0
0,0.625,19.0
0,0.625,19.0
0,0.625,19.0
0,2.359375,18.625
0,2.359375,18.625
0,2.359375,18.625
0,2.359375,18.625
0,2.359375,18.625
0,-0.333984375,17.875
0,-0.333984375,17.875
0,-0.333984375,17.875
0,-0.333984375,17.875
0,-0.333984375,17.875
0,2.703125,19.625
0,2.703125,19.625
0,2.703125,19.625
0,2.703125,19.625
0,2.703125,19.625
0,1.6015625,18.0
0,1.6015625,18.0
0,1.6015625,18.0
0,1.6015625,18.0
0,1.6015625,18.0
0,1.03125,18.125
0,1.03125,18.125
0,1.03125,18.125
0,1.03125,18.125
0,1.03125,18.125
0,3.625,15.75
0,3.625,15.75
0,3.625,15.75
0,1.53125,19.25
0,1.53125,19.25
0,1.53125,19.25
0,1.53125,19.25
0,1.53125,19.25
0,1.0390625,18.625
0,1.0390625,18.625
0,1.0390625,18.625
0,1.0390625,18.625
0,1.0390625,18.625
0,1.2890625,18.625
0,1.2890625,18.625
0,1.2890625,18.625
0,1.2890625,18.625
0,1.2890625,18.625
0,0.08251953125,17.875
0,0.08251953125,17.875
0,0.08251953125,17.875
0,0.08251953125,17.875
0,0.08251953125,17.875
0,-0.578125,15.9375
0,-0.578125,15.9375
0,-0.578125,15.9375
0,-0.578125,15.9375
0,-0.578125,15.9375
0,4.1875,16.625
0,4.1875,16.625
0,4.1875,16.625
0,4.1875,16.625
0,4.1875,16.625
0,1.9765625,19.625
0,1.9765625,19.625
0,1.9765625,19.625
0,1.9765625,19.625
0,1.9765625,19.625
0,1.0703125,18.375
0,1.0703125,18.375
0,1.0703125,18.375
0,1.0703125,18.375
0,1.0703125,18.375
0,3.5625,15.9375
0,3.5625,15.9375
0,3.5625,15.9375
0,3.5625,15.9375
0,3.5625,15.9375
0,0.8984375,20.125
0,0.8984375,20.125
0,0.8984375,20.125
0,0.8984375,20.125
0,0.8984375,20.125
0,1.2421875,17.5
0,1.2421875,17.5
0,1.2421875,17.5
0,1.2421875,17.5
0,1.2421875,17.5
0,0.6796875,17.5
0,0.6796875,17.5
0,0.6796875,17.5
0,0.6796875,17.5
0,0.6796875,17.5
0,-0.78125,19.75
0,-0.78125,19.75
0,-0.78125,19.75
0,-0.78125,19.75
0,-0.78125,19.75
0,2.921875,14.9375
0,2.921875,14.9375
0,2.921875,14.9375
0,2.921875,14.9375
0,2.921875,14.9375
0,2.265625,17.375
0,2.265625,17.375
0,2.265625,17.375
0,1.546875,18.375
0,1.546875,18.375
0,1.546875,18.375
0,1.546875,18.375
0,1.328125,18.25
0,1.328125,18.25
0,1.328125,18.25
0,1.328125,18.25
0,1.328125,18.25
0,2.40625,17.875
0,2.40625,17.875
0,2.40625,17.875
0,2.40625,17.875
0,2.40625,17.875
0,3.109375,18.25
0,3.109375,18.25
0,3.109375,18.25
0,3.109375,18.25
0,3.109375,18.25
0,3.4375,15.3125
0,3.4375,15.3125
0,3.4375,15.3125
0,3.4375,15.3125
0,3.4375,15.3125
0,3.390625,13.875
0,3.390625,13.875
0,3.390625,13.875
0,3.390625,13.875
0,3.390625,13.875
0,3.15625,20.875
0,3.15625,20.875
0,3.15625,20.875
0,3.15625,20.875
0,3.15625,20.875
0,3.484375,22.0
0,3.484375,22.0
0,3.484375,22.0
0,3.484375,22.0
0,3.484375,22.0
0,2.46875,16.25
0,2.46875,16.25
0,2.46875,16.25
0,2.46875,16.25
0,2.46875,16.25
0,-0.34375,18.375
0,-0.34375,18.375
0,-0.34375,18.375
0,-0.34375,18.375
0,-0.34375,18.375
0,3.109375,15.3125
0,3.109375,15.3125
0,3.109375,15.3125
0,3.109375,15.3125
0,3.109375,15.3125
0,2.140625,19.125
0,2.140625,19.125
0,2.140625,19.125
0,2.140625,19.125
0,2.140625,19.125
0,0.55859375,17.875
0,0.55859375,17.875
0,0.55859375,17.875
0,0.55859375,17.875
0,0.55859375,17.875
0,-0.00750732421875,18.875
0,-0.00750732421875,18.875
0,-0.00750732421875,18.875
0,-0.00750732421875,18.875
0,-0.00750732421875,18.875
0,1.5703125,18.25
0,1.5703125,18.25
0,1.5703125,18.25
0,1.5703125,18.25
0,1.5703125,18.25
0,0.8125,18.75
